GRID,ID_VUELO,value,esteX,norteY,VIS_BEACH,VIS_WATER,KAYAKS,BOATS,SKY_COVER,WATER_TEMP,FECHA
18,V10S,3,795316.88330,9915245.57300,0,0,0,0,7,25,5/12/2021
19,V10S,1,795346.88330,9915245.57300,0,0,0,0,7,25,5/12/2021
20,V10S,6,795376.88330,9915245.57300,0,0,0,0,7,25,5/12/2021
21,V10S,4,795406.88330,9915245.57300,0,0,0,0,7,25,5/12/2021
22,V10S,1,795436.88330,9915245.57300,0,0,0,0,7,25,5/12/2021
23,V10S,0,795466.88330,9915245.57300,0,0,0,0,7,25,5/12/2021
24,V10S,0,795496.88330,9915245.57300,0,0,0,0,7,25,5/12/2021
25,V10S,2,795526.88330,9915245.57300,0,0,0,0,7,25,5/12/2021
26,V10S,0,795556.88330,9915245.57300,0,0,0,0,7,25,5/12/2021
27,V10S,0,795286.88330,9915275.57300,0,0,0,0,7,25,5/12/2021
28,V10S,2,795316.88330,9915275.57300,0,0,0,0,7,25,5/12/2021
29,V10S,0,795346.88330,9915275.57300,0,0,0,0,7,25,5/12/2021
30,V10S,0,795376.88330,9915275.57300,0,0,0,0,7,25,5/12/2021
31,V10S,3,795406.88330,9915275.57300,0,0,0,0,7,25,5/12/2021
32,V10S,2,795436.88330,9915275.57300,0,0,0,0,7,25,5/12/2021
33,V10S,1,795466.88330,9915275.57300,0,0,0,0,7,25,5/12/2021
34,V10S,0,795496.88330,9915275.57300,0,0,0,0,7,25,5/12/2021
35,V10S,0,795526.88330,9915275.57300,0,0,0,0,7,25,5/12/2021
36,V10S,0,795556.88330,9915275.57300,0,0,0,0,7,25,5/12/2021
37,V10S,0,795586.88330,9915275.57300,0,0,0,0,7,25,5/12/2021
38,V10S,0,795256.88330,9915305.57300,0,0,0,0,7,25,5/12/2021
39,V10S,4,795286.88330,9915305.57300,0,0,0,0,7,25,5/12/2021
40,V10S,0,795316.88330,9915305.57300,0,0,0,0,7,25,5/12/2021
41,V10S,4,795346.88330,9915305.57300,0,0,0,0,7,25,5/12/2021
42,V10S,0,795376.88330,9915305.57300,0,0,0,0,7,25,5/12/2021
43,V10S,22,795406.88330,9915305.57300,0,0,0,0,7,25,5/12/2021
44,V10S,9,795436.88330,9915305.57300,0,0,0,0,7,25,5/12/2021
45,V10S,0,795466.88330,9915305.57300,0,0,0,0,7,25,5/12/2021
46,V10S,0,795496.88330,9915305.57300,0,0,0,0,7,25,5/12/2021
47,V10S,0,795526.88330,9915305.57300,0,0,0,0,7,25,5/12/2021
48,V10S,2,795556.88330,9915305.57300,0,0,0,0,7,25,5/12/2021
49,V10S,0,795586.88330,9915305.57300,0,0,0,0,7,25,5/12/2021
50,V10S,0,795616.88330,9915305.57300,0,0,0,0,7,25,5/12/2021
53,V10S,0,795706.88330,9915305.57300,0,0,0,0,7,25,5/12/2021
55,V10S,0,795226.88330,9915335.57300,0,0,0,0,7,25,5/12/2021
56,V10S,0,795256.88330,9915335.57300,0,0,0,0,7,25,5/12/2021
57,V10S,0,795286.88330,9915335.57300,0,0,0,0,7,25,5/12/2021
58,V10S,0,795316.88330,9915335.57300,0,0,0,0,7,25,5/12/2021
59,V10S,0,795346.88330,9915335.57300,0,0,0,0,7,25,5/12/2021
60,V10S,7,795376.88330,9915335.57300,0,0,0,0,7,25,5/12/2021
61,V10S,8,795406.88330,9915335.57300,0,0,0,0,7,25,5/12/2021
62,V10S,14,795436.88330,9915335.57300,0,0,0,0,7,25,5/12/2021
63,V10S,10,795466.88330,9915335.57300,0,0,0,0,7,25,5/12/2021
64,V10S,3,795496.88330,9915335.57300,0,0,0,0,7,25,5/12/2021
65,V10S,0,795526.88330,9915335.57300,0,0,0,0,7,25,5/12/2021
66,V10S,1,795556.88330,9915335.57300,0,0,0,0,7,25,5/12/2021
67,V10S,0,795586.88330,9915335.57300,0,0,0,0,7,25,5/12/2021
68,V10S,0,795616.88330,9915335.57300,0,0,0,0,7,25,5/12/2021
69,V10S,1,795646.88330,9915335.57300,0,0,0,0,7,25,5/12/2021
70,V10S,0,795676.88330,9915335.57300,0,0,0,0,7,25,5/12/2021
71,V10S,0,795706.88330,9915335.57300,0,0,0,0,7,25,5/12/2021
72,V10S,0,795736.88330,9915335.57300,0,0,0,0,7,25,5/12/2021
80,V10S,0,795256.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
81,V10S,0,795286.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
82,V10S,0,795316.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
83,V10S,0,795346.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
84,V10S,7,795376.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
85,V10S,5,795406.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
86,V10S,6,795436.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
87,V10S,0,795466.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
88,V10S,0,795496.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
89,V10S,0,795526.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
90,V10S,1,795556.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
91,V10S,0,795586.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
92,V10S,0,795616.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
93,V10S,0,795646.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
94,V10S,0,795676.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
95,V10S,0,795706.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
96,V10S,0,795736.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
97,V10S,2,795766.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
98,V10S,0,795796.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
101,V10S,0,795886.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
102,V10S,0,795916.88330,9915365.57300,0,0,0,0,7,25,5/12/2021
105,V10S,0,795346.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
106,V10S,0,795376.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
107,V10S,6,795406.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
108,V10S,0,795436.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
109,V10S,3,795466.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
110,V10S,6,795496.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
111,V10S,0,795526.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
112,V10S,0,795556.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
113,V10S,0,795586.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
114,V10S,0,795616.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
115,V10S,0,795646.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
116,V10S,1,795676.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
117,V10S,1,795706.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
118,V10S,0,795736.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
119,V10S,3,795766.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
120,V10S,1,795796.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
121,V10S,0,795826.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
122,V10S,0,795856.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
123,V10S,0,795886.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
124,V10S,0,795916.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
125,V10S,0,795946.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
127,V10S,0,796006.88330,9915395.57300,0,0,0,0,7,25,5/12/2021
128,V10S,1,795346.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
129,V10S,0,795376.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
130,V10S,2,795406.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
131,V10S,2,795436.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
132,V10S,3,795466.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
133,V10S,0,795496.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
134,V10S,0,795526.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
135,V10S,0,795556.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
136,V10S,0,795586.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
137,V10S,1,795616.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
138,V10S,0,795646.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
139,V10S,0,795676.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
140,V10S,0,795706.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
141,V10S,0,795736.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
142,V10S,0,795766.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
143,V10S,0,795796.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
144,V10S,0,795826.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
145,V10S,0,795856.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
146,V10S,0,795886.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
147,V10S,0,795916.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
148,V10S,0,795946.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
149,V10S,0,795976.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
150,V10S,0,796006.88330,9915425.57300,0,0,0,0,7,25,5/12/2021
152,V10S,0,795346.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
153,V10S,0,795376.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
154,V10S,0,795406.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
155,V10S,1,795436.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
156,V10S,0,795466.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
157,V10S,1,795496.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
158,V10S,0,795526.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
159,V10S,0,795556.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
160,V10S,0,795586.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
161,V10S,0,795616.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
162,V10S,0,795646.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
163,V10S,1,795676.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
164,V10S,0,795706.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
165,V10S,0,795736.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
166,V10S,3,795766.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
167,V10S,0,795796.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
168,V10S,0,795826.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
169,V10S,0,795856.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
170,V10S,1,795886.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
171,V10S,0,795916.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
172,V10S,0,795946.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
173,V10S,0,795976.88330,9915455.57300,0,0,0,0,7,25,5/12/2021
177,V10S,1,795346.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
178,V10S,0,795406.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
179,V10S,0,795436.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
180,V10S,0,795466.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
181,V10S,3,795496.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
182,V10S,0,795526.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
183,V10S,0,795556.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
184,V10S,0,795586.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
185,V10S,0,795616.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
186,V10S,0,795646.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
187,V10S,0,795676.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
188,V10S,0,795706.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
189,V10S,1,795736.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
190,V10S,0,795766.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
191,V10S,0,795796.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
192,V10S,0,795826.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
193,V10S,0,795856.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
194,V10S,0,795886.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
195,V10S,0,795916.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
196,V10S,1,795946.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
197,V10S,0,795976.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
198,V10S,0,796006.88330,9915485.57300,0,0,0,0,7,25,5/12/2021
200,V10S,0,795346.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
201,V10S,0,795406.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
202,V10S,0,795436.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
203,V10S,0,795466.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
204,V10S,0,795496.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
205,V10S,2,795526.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
206,V10S,1,795556.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
207,V10S,0,795586.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
208,V10S,0,795616.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
209,V10S,1,795646.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
210,V10S,0,795676.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
211,V10S,0,795706.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
212,V10S,0,795736.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
213,V10S,0,795766.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
214,V10S,0,795796.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
215,V10S,0,795826.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
216,V10S,0,795856.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
217,V10S,0,795886.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
218,V10S,2,795916.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
219,V10S,1,795946.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
220,V10S,0,795976.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
221,V10S,0,796006.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
222,V10S,0,796036.88330,9915515.57300,0,0,0,0,7,25,5/12/2021
224,V10S,0,795406.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
225,V10S,0,795436.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
226,V10S,0,795466.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
227,V10S,1,795496.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
228,V10S,0,795526.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
229,V10S,1,795556.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
230,V10S,1,795586.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
231,V10S,0,795616.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
232,V10S,0,795646.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
233,V10S,1,795676.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
234,V10S,1,795706.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
235,V10S,0,795736.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
236,V10S,0,795766.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
237,V10S,0,795796.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
238,V10S,0,795826.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
239,V10S,0,795856.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
240,V10S,0,795886.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
241,V10S,0,795916.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
242,V10S,1,795946.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
243,V10S,0,795976.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
244,V10S,0,796006.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
245,V10S,0,796036.88330,9915545.57300,0,0,0,0,7,25,5/12/2021
247,V10S,0,795406.88330,9915575.57300,0,0,0,0,7,25,5/12/2021
248,V10S,0,795436.88330,9915575.57300,0,0,0,0,7,25,5/12/2021
249,V10S,0,795466.88330,9915575.57300,0,0,0,0,7,25,5/12/2021
250,V10S,1,795496.88330,9915575.57300,0,0,0,0,7,25,5/12/2021
251,V10S,0,795526.88330,9915575.57300,0,0,0,0,7,25,5/12/2021
252,V10S,0,795556.88330,9915575.57300,0,0,0,0,7,25,5/12/2021
253,V10S,0,795586.88330,9915575.57300,0,0,0,0,7,25,5/12/2021
254,V10S,0,795616.88330,9915575.57300,0,0,0,0,7,25,5/12/2021
255,V10S,0,795646.88330,9915575.57300,0,0,0,0,7,25,5/12/2021
256,V10S,0,795676.88330,9915575.57300,0,0,0,0,7,25,5/12/2021
257,V10S,1,795706.88330,9915575.57300,0,0,0,0,7,25,5/12/2021
258,V10S,0,795736.88330,9915575.57300,0,0,0,0,7,25,5/12/2021
259,V10S,0,795766.88330,9915575.57300,0,0,0,0,7,25,5/12/2021
260,V10S,0,795796.88330,9915575.57300,0,0,0,0,7,25,5/12/2021
261,V10S,0,795826.88330,9915575.57300,0,0,0,0,7,25,5/12/2021
262,V10S,0,795856.88330,9915575.57300,0,0,0,0,7,25,5/12/2021
263,V10S,0,795886.88330,9915575.57300,0,0,0,0,7,25,5/12/2021
264,V10S,0,795916.88330,9915575.57300,0,0,0,0,7,25,5/12/2021
265,V10S,1,795946.88330,9915575.57300,0,0,0,0,7,25,5/12/2021
267,V10S,0,796006.88330,9915575.57300,0,0,0,0,7,25,5/12/2021
269,V10S,0,795436.88330,9915605.57300,0,0,0,0,7,25,5/12/2021
270,V10S,0,795466.88330,9915605.57300,0,0,0,0,7,25,5/12/2021
271,V10S,0,795496.88330,9915605.57300,0,0,0,0,7,25,5/12/2021
272,V10S,1,795526.88330,9915605.57300,0,0,0,0,7,25,5/12/2021
273,V10S,0,795556.88330,9915605.57300,0,0,0,0,7,25,5/12/2021
274,V10S,0,795586.88330,9915605.57300,0,0,0,0,7,25,5/12/2021
275,V10S,0,795616.88330,9915605.57300,0,0,0,0,7,25,5/12/2021
276,V10S,0,795646.88330,9915605.57300,0,0,0,0,7,25,5/12/2021
277,V10S,0,795676.88330,9915605.57300,0,0,0,0,7,25,5/12/2021
278,V10S,0,795706.88330,9915605.57300,0,0,0,0,7,25,5/12/2021
279,V10S,0,795736.88330,9915605.57300,0,0,0,0,7,25,5/12/2021
280,V10S,1,795766.88330,9915605.57300,0,0,0,0,7,25,5/12/2021
281,V10S,0,795796.88330,9915605.57300,0,0,0,0,7,25,5/12/2021
282,V10S,0,795826.88330,9915605.57300,0,0,0,0,7,25,5/12/2021
283,V10S,0,795856.88330,9915605.57300,0,0,0,0,7,25,5/12/2021
284,V10S,0,795886.88330,9915605.57300,0,0,0,0,7,25,5/12/2021
285,V10S,0,795916.88330,9915605.57300,0,0,0,0,7,25,5/12/2021
286,V10S,0,795946.88330,9915605.57300,0,0,0,0,7,25,5/12/2021
287,V10S,0,795976.88330,9915605.57300,0,0,0,0,7,25,5/12/2021
289,V10S,0,795436.88330,9915635.57300,0,0,0,0,7,25,5/12/2021
290,V10S,0,795466.88330,9915635.57300,0,0,0,0,7,25,5/12/2021
291,V10S,0,795496.88330,9915635.57300,0,0,0,0,7,25,5/12/2021
292,V10S,0,795526.88330,9915635.57300,0,0,0,0,7,25,5/12/2021
293,V10S,0,795556.88330,9915635.57300,0,0,0,0,7,25,5/12/2021
294,V10S,0,795586.88330,9915635.57300,0,0,0,0,7,25,5/12/2021
295,V10S,0,795616.88330,9915635.57300,0,0,0,0,7,25,5/12/2021
296,V10S,0,795646.88330,9915635.57300,0,0,0,0,7,25,5/12/2021
297,V10S,2,795676.88330,9915635.57300,0,0,0,0,7,25,5/12/2021
298,V10S,1,795706.88330,9915635.57300,0,0,0,0,7,25,5/12/2021
299,V10S,0,795736.88330,9915635.57300,0,0,0,0,7,25,5/12/2021
300,V10S,0,795766.88330,9915635.57300,0,0,0,0,7,25,5/12/2021
301,V10S,0,795796.88330,9915635.57300,0,0,0,0,7,25,5/12/2021
302,V10S,0,795826.88330,9915635.57300,0,0,0,0,7,25,5/12/2021
303,V10S,0,795856.88330,9915635.57300,0,0,0,0,7,25,5/12/2021
304,V10S,0,795886.88330,9915635.57300,0,0,0,0,7,25,5/12/2021
305,V10S,0,795916.88330,9915635.57300,0,0,0,0,7,25,5/12/2021
306,V10S,0,795946.88330,9915635.57300,0,0,0,0,7,25,5/12/2021
307,V10S,0,795976.88330,9915635.57300,0,0,0,0,7,25,5/12/2021
309,V10S,0,795496.88330,9915665.57300,0,0,0,0,7,25,5/12/2021
310,V10S,0,795526.88330,9915665.57300,0,0,0,0,7,25,5/12/2021
311,V10S,0,795556.88330,9915665.57300,0,0,0,0,7,25,5/12/2021
312,V10S,0,795586.88330,9915665.57300,0,0,0,0,7,25,5/12/2021
313,V10S,0,795616.88330,9915665.57300,0,0,0,0,7,25,5/12/2021
314,V10S,0,795646.88330,9915665.57300,0,0,0,0,7,25,5/12/2021
315,V10S,0,795676.88330,9915665.57300,0,0,0,0,7,25,5/12/2021
316,V10S,0,795706.88330,9915665.57300,0,0,0,0,7,25,5/12/2021
318,V10S,0,795766.88330,9915665.57300,0,0,0,0,7,25,5/12/2021
319,V10S,0,795796.88330,9915665.57300,0,0,0,0,7,25,5/12/2021
320,V10S,0,795826.88330,9915665.57300,0,0,0,0,7,25,5/12/2021
321,V10S,0,795856.88330,9915665.57300,0,0,0,0,7,25,5/12/2021
322,V10S,0,795886.88330,9915665.57300,0,0,0,0,7,25,5/12/2021
323,V10S,0,795916.88330,9915665.57300,0,0,0,0,7,25,5/12/2021
324,V10S,0,795946.88330,9915665.57300,0,0,0,0,7,25,5/12/2021
326,V10S,0,795556.88330,9915695.57300,0,0,0,0,7,25,5/12/2021
327,V10S,0,795586.88330,9915695.57300,0,0,0,0,7,25,5/12/2021
328,V10S,0,795616.88330,9915695.57300,0,0,0,0,7,25,5/12/2021
329,V10S,0,795646.88330,9915695.57300,0,0,0,0,7,25,5/12/2021
330,V10S,0,795676.88330,9915695.57300,0,0,0,0,7,25,5/12/2021
332,V10S,0,795736.88330,9915695.57300,0,0,0,0,7,25,5/12/2021
334,V10S,0,795796.88330,9915695.57300,0,0,0,0,7,25,5/12/2021
335,V10S,0,795826.88330,9915695.57300,0,0,0,0,7,25,5/12/2021
336,V10S,1,795886.88330,9915695.57300,0,0,0,0,7,25,5/12/2021
340,V10S,0,795676.88330,9915725.57300,0,0,0,0,7,25,5/12/2021
341,V10S,3,795316.95220,9915215.54000,0,0,0,0,7,25,5/12/2021
342,V10S,3,795346.95600,9915185.61500,0,0,0,0,7,25,5/12/2021
343,V10S,0,795316.84640,9915185.53600,0,0,0,0,7,25,5/12/2021
344,V10S,4,795376.81710,9915155.60900,0,0,0,0,7,25,5/12/2021
346,V10S,0,795286.65730,9915245.70200,0,0,0,0,7,25,5/12/2021
347,V10S,0,795256.75940,9915275.73300,0,0,0,0,7,25,5/12/2021
348,V10S,0,795346.88830,9915155.60900,0,0,0,0,7,25,5/12/2021
608,V10S,0,#N/A,#N/A,0,0,0,0,7,25,5/12/2021
813,V10S,0,#N/A,#N/A,0,0,0,0,7,25,5/12/2021
928,V10S,0,#N/A,#N/A,0,0,0,0,7,25,5/12/2021
971,V10S,0,#N/A,#N/A,0,0,0,0,7,25,5/12/2021
1,V11C,0,795406.88330,9915155.57300,22,13,0,1,8,26,5/21/2021
2,V11C,0,795436.88330,9915155.57300,22,13,0,1,8,26,5/21/2021
5,V11C,0,795376.88330,9915185.57300,22,13,0,1,8,26,5/21/2021
6,V11C,0,795406.88330,9915185.57300,22,13,0,1,8,26,5/21/2021
7,V11C,0,795436.88330,9915185.57300,22,13,0,1,8,26,5/21/2021
8,V11C,0,795466.88330,9915185.57300,22,13,0,1,8,26,5/21/2021
9,V11C,0,795496.88330,9915185.57300,22,13,0,1,8,26,5/21/2021
11,V11C,5,795346.88330,9915215.57300,22,13,0,1,8,26,5/21/2021
12,V11C,0,795376.88330,9915215.57300,22,13,0,1,8,26,5/21/2021
13,V11C,0,795406.88330,9915215.57300,22,13,0,1,8,26,5/21/2021
14,V11C,0,795436.88330,9915215.57300,22,13,0,1,8,26,5/21/2021
15,V11C,0,795466.88330,9915215.57300,22,13,0,1,8,26,5/21/2021
16,V11C,1,795496.88330,9915215.57300,22,13,0,1,8,26,5/21/2021
17,V11C,0,795526.88330,9915215.57300,22,13,0,1,8,26,5/21/2021
18,V11C,2,795316.88330,9915245.57300,22,13,0,1,8,26,5/21/2021
19,V11C,0,795346.88330,9915245.57300,22,13,0,1,8,26,5/21/2021
20,V11C,0,795376.88330,9915245.57300,22,13,0,1,8,26,5/21/2021
21,V11C,1,795406.88330,9915245.57300,22,13,0,1,8,26,5/21/2021
22,V11C,1,795436.88330,9915245.57300,22,13,0,1,8,26,5/21/2021
23,V11C,0,795466.88330,9915245.57300,22,13,0,1,8,26,5/21/2021
24,V11C,0,795496.88330,9915245.57300,22,13,0,1,8,26,5/21/2021
25,V11C,0,795526.88330,9915245.57300,22,13,0,1,8,26,5/21/2021
26,V11C,1,795556.88330,9915245.57300,22,13,0,1,8,26,5/21/2021
27,V11C,0,795286.88330,9915275.57300,22,13,0,1,8,26,5/21/2021
28,V11C,2,795316.88330,9915275.57300,22,13,0,1,8,26,5/21/2021
29,V11C,3,795346.88330,9915275.57300,22,13,0,1,8,26,5/21/2021
30,V11C,0,795376.88330,9915275.57300,22,13,0,1,8,26,5/21/2021
31,V11C,0,795406.88330,9915275.57300,22,13,0,1,8,26,5/21/2021
32,V11C,5,795436.88330,9915275.57300,22,13,0,1,8,26,5/21/2021
33,V11C,0,795466.88330,9915275.57300,22,13,0,1,8,26,5/21/2021
34,V11C,0,795496.88330,9915275.57300,22,13,0,1,8,26,5/21/2021
35,V11C,1,795526.88330,9915275.57300,22,13,0,1,8,26,5/21/2021
36,V11C,0,795556.88330,9915275.57300,22,13,0,1,8,26,5/21/2021
37,V11C,0,795586.88330,9915275.57300,22,13,0,1,8,26,5/21/2021
38,V11C,2,795256.88330,9915305.57300,22,13,0,1,8,26,5/21/2021
39,V11C,1,795286.88330,9915305.57300,22,13,0,1,8,26,5/21/2021
40,V11C,3,795316.88330,9915305.57300,22,13,0,1,8,26,5/21/2021
41,V11C,0,795346.88330,9915305.57300,22,13,0,1,8,26,5/21/2021
42,V11C,0,795376.88330,9915305.57300,22,13,0,1,8,26,5/21/2021
43,V11C,1,795406.88330,9915305.57300,22,13,0,1,8,26,5/21/2021
44,V11C,0,795436.88330,9915305.57300,22,13,0,1,8,26,5/21/2021
45,V11C,0,795466.88330,9915305.57300,22,13,0,1,8,26,5/21/2021
46,V11C,1,795496.88330,9915305.57300,22,13,0,1,8,26,5/21/2021
47,V11C,0,795526.88330,9915305.57300,22,13,0,1,8,26,5/21/2021
48,V11C,0,795556.88330,9915305.57300,22,13,0,1,8,26,5/21/2021
49,V11C,0,795586.88330,9915305.57300,22,13,0,1,8,26,5/21/2021
50,V11C,0,795616.88330,9915305.57300,22,13,0,1,8,26,5/21/2021
